data/capture_converted_trimmed/joint-2019-06-16-13-32-00-000__TO__joint-2019-06-16-13-35-00-011-161.csv,26.300727086102953,115
data/capture_converted_trimmed/joint-2019-06-15-08-41-00-006__TO__joint-2019-06-15-08-41-00-006-15.csv,26.40059798748481,10
data/capture_converted_trimmed/joint-2019-06-16-11-28-00-011__TO__joint-2019-06-16-11-46-00-111-44.csv,26.555970599698405,1223
data/capture_converted_trimmed/joint-2019-06-14-21-00-00-025__TO__joint-2019-06-14-21-00-00-025-106.csv,26.635837307974693,10
data/capture_converted_trimmed/joint-2019-06-21-12-39-00-023__TO__joint-2019-06-21-12-51-00-165-67.csv,26.717570115390306,153
data/capture_converted_trimmed/joint-2019-06-16-08-50-00-000__TO__joint-2019-06-16-08-59-00-135-5.csv,27.140983232905437,7
data/capture_converted_trimmed/joint-2019-06-16-15-05-00-039__TO__joint-2019-06-16-15-07-00-012-158.csv,27.17520365652257,39
data/capture_converted_trimmed/joint-2019-06-21-12-39-00-023__TO__joint-2019-06-21-12-51-00-165-55.csv,27.412208708129214,10
data/capture_converted_trimmed/joint-2019-06-20-20-45-00-028__TO__joint-2019-06-20-20-45-00-028-184.csv,27.680642341774316,24
data/capture_converted_trimmed/joint-2019-06-20-19-12-00-005__TO__joint-2019-06-20-19-15-00-020-41.csv,27.68197260150682,4
data/capture_converted_trimmed/joint-2019-06-15-10-18-00-010__TO__joint-2019-06-15-10-19-00-010-197.csv,27.805345689518372,231
data/capture_converted_trimmed/joint-2019-06-16-11-28-00-011__TO__joint-2019-06-16-11-46-00-111-81.csv,27.81638254575743,296
data/capture_converted_trimmed/joint-2019-06-15-09-11-00-033__TO__joint-2019-06-15-09-19-00-076-5.csv,27.820543646286964,85
data/capture_converted_trimmed/joint-2019-06-15-19-00-00-097__TO__joint-2019-06-15-19-11-00-065-119.csv,27.98247338533848,1875
data/capture_converted_trimmed/joint-2019-06-19-07-55-00-010__TO__joint-2019-06-19-07-59-00-004-2.csv,27.989677435361095,14
data/capture_converted_trimmed/joint-2019-06-15-20-34-00-010__TO__joint-2019-06-15-20-35-00-008-54.csv,28.017539674620856,66
data/capture_converted_trimmed/joint-2019-06-15-12-14-00-016__TO__joint-2019-06-15-12-19-00-021-54.csv,28.063167259399506,12
data/capture_converted_trimmed/joint-2019-06-15-18-27-00-009__TO__joint-2019-06-15-18-31-00-106-184.csv,28.202897524055583,42
data/capture_converted_trimmed/joint-2019-06-14-20-00-00-146__TO__joint-2019-06-14-20-02-00-085-109.csv,28.24313595518696,8
data/capture_converted_trimmed/joint-2019-06-21-12-39-00-023__TO__joint-2019-06-21-12-51-00-165-210.csv,28.25076605823645,45
data/capture_converted_trimmed/joint-2019-06-19-08-00-00-004__TO__joint-2019-06-19-08-04-00-054-2.csv,28.33213549991666,9
data/capture_converted_trimmed/joint-2019-06-16-11-53-00-012__TO__joint-2019-06-16-11-53-00-012-28.csv,28.42541182255759,4
data/capture_converted_trimmed/joint-2019-06-19-12-47-00-026__TO__joint-2019-06-19-12-59-00-162-109.csv,28.85832592947081,3126
data/capture_converted_trimmed/joint-2019-06-16-09-00-00-053__TO__joint-2019-06-16-09-04-00-002-210.csv,28.917898558473148,18
data/capture_converted_trimmed/joint-2019-06-14-18-37-00-030__TO__joint-2019-06-14-18-59-00-026-107.csv,29.177451701398518,219
data/capture_converted_trimmed/joint-2019-06-15-07-00-00-015__TO__joint-2019-06-15-07-07-00-023-161.csv,29.51900256645528,9
data/capture_converted_trimmed/joint-2019-06-21-10-21-00-022__TO__joint-2019-06-21-10-23-00-051-80.csv,29.537622595554026,546
data/capture_converted_trimmed/joint-2019-06-15-12-26-00-010__TO__joint-2019-06-15-12-32-00-111-145.csv,29.54635560182523,504
data/capture_converted_trimmed/joint-2019-06-20-09-44-00-019__TO__joint-2019-06-20-09-55-00-241-3.csv,29.675989667828745,1068
data/capture_converted_trimmed/joint-2019-06-16-14-28-00-002__TO__joint-2019-06-16-14-41-00-031-55.csv,29.76110895919673,1528
data/capture_converted_trimmed/joint-2019-06-14-20-00-00-146__TO__joint-2019-06-14-20-02-00-085-80.csv,29.86145097368072,189
data/capture_converted_trimmed/joint-2019-06-16-13-00-00-052__TO__joint-2019-06-16-13-08-00-033-187.csv,29.86691102308608,119
data/capture_converted_trimmed/joint-2019-06-20-12-36-00-021__TO__joint-2019-06-20-12-38-00-013-54.csv,29.891791522755813,9
data/capture_converted_trimmed/joint-2019-06-15-13-10-00-023__TO__joint-2019-06-15-13-19-00-035-2.csv,30.038679221550556,1925
data/capture_converted_trimmed/joint-2019-06-14-15-09-00-000__TO__joint-2019-06-14-15-59-00-057-31.csv,30.07612463211208,24
data/capture_converted_trimmed/joint-2019-06-16-08-50-00-000__TO__joint-2019-06-16-08-59-00-135-29.csv,30.24527879322679,7
data/capture_converted_trimmed/joint-2019-06-19-11-07-00-015__TO__joint-2019-06-19-11-19-00-157-70.csv,30.38462535619169,447
data/capture_converted_trimmed/joint-2019-06-16-12-47-00-031__TO__joint-2019-06-16-12-48-00-109-237.csv,30.535927336466518,26
data/capture_converted_trimmed/joint-2019-06-14-17-46-00-000__TO__joint-2019-06-14-17-56-00-007-210.csv,30.750489000506857,729
data/capture_converted_trimmed/joint-2019-06-14-20-54-00-002__TO__joint-2019-06-14-20-54-00-002-54.csv,30.85938166477643,15
data/capture_converted_trimmed/joint-2019-06-21-12-39-00-023__TO__joint-2019-06-21-12-51-00-165-213.csv,30.8731797784798,227
data/capture_converted_trimmed/joint-2019-06-21-12-39-00-023__TO__joint-2019-06-21-12-51-00-165-252.csv,31.103953986695515,1050
data/capture_converted_trimmed/joint-2019-06-16-12-22-00-017__TO__joint-2019-06-16-12-33-00-025-2.csv,31.159463438370405,43
data/capture_converted_trimmed/joint-2019-06-20-17-12-00-006__TO__joint-2019-06-20-17-19-00-103-54.csv,31.16046593066066,8
data/capture_converted_trimmed/joint-2019-06-15-09-03-00-011__TO__joint-2019-06-15-09-09-00-075-41.csv,31.236990602650305,1130
data/capture_converted_trimmed/joint-2019-06-14-20-38-00-011__TO__joint-2019-06-14-20-39-00-014-226.csv,31.307697877528508,9
data/capture_converted_trimmed/joint-2019-06-16-08-50-00-000__TO__joint-2019-06-16-08-59-00-135-96.csv,31.427540909628103,73
data/capture_converted_trimmed/joint-2019-06-14-18-00-00-035__TO__joint-2019-06-14-18-03-00-287-213.csv,31.488164193932555,9
data/capture_converted_trimmed/joint-2019-06-20-07-50-00-002__TO__joint-2019-06-20-07-59-00-147-249.csv,31.77276820839416,819
data/capture_converted_trimmed/joint-2019-06-21-10-05-00-009__TO__joint-2019-06-21-10-08-00-113-161.csv,31.810634672724827,104
data/capture_converted_trimmed/joint-2019-06-16-11-28-00-011__TO__joint-2019-06-16-11-46-00-111-174.csv,31.818253702693305,22
data/capture_converted_trimmed/joint-2019-06-16-11-28-00-011__TO__joint-2019-06-16-11-46-00-111-223.csv,31.87027562653289,130
data/capture_converted_trimmed/joint-2019-06-14-18-37-00-030__TO__joint-2019-06-14-18-59-00-026-197.csv,31.952110892609312,1003
data/capture_converted_trimmed/joint-2019-06-17-17-47-00-021__TO__joint-2019-06-17-17-48-00-014-133.csv,31.96622371077363,9
data/capture_converted_trimmed/joint-2019-06-14-17-46-00-000__TO__joint-2019-06-14-17-56-00-007-145.csv,32.04780923547725,235
data/capture_converted_trimmed/joint-2019-06-15-18-27-00-009__TO__joint-2019-06-15-18-31-00-106-15.csv,32.08656700657133,209
data/capture_converted_trimmed/joint-2019-06-15-12-14-00-016__TO__joint-2019-06-15-12-19-00-021-133.csv,32.13025204716257,665
data/capture_converted_trimmed/joint-2019-06-21-10-31-00-003__TO__joint-2019-06-21-10-44-00-103-2.csv,32.27020093114429,8
data/capture_converted_trimmed/joint-2019-06-15-10-22-00-009__TO__joint-2019-06-15-10-23-00-065-2.csv,32.311466311275886,409
data/capture_converted_trimmed/joint-2019-06-19-10-03-00-005__TO__joint-2019-06-19-10-06-00-047-158.csv,32.43544586402153,9
data/capture_converted_trimmed/joint-2019-06-21-07-55-00-010__TO__joint-2019-06-21-07-59-00-110-107.csv,32.452728163134424,360
data/capture_converted_trimmed/joint-2019-06-15-10-29-00-008__TO__joint-2019-06-15-10-37-00-138-158.csv,32.48106433325845,1962
data/capture_converted_trimmed/joint-2019-06-14-15-09-00-000__TO__joint-2019-06-14-15-59-00-057-226.csv,32.56068968849155,35
data/capture_converted_trimmed/joint-2019-06-20-07-50-00-002__TO__joint-2019-06-20-07-59-00-147-31.csv,32.6293057740859,1477
data/capture_converted_trimmed/joint-2019-06-19-07-11-00-014__TO__joint-2019-06-19-07-11-00-014-122.csv,32.70293795547284,12
data/capture_converted_trimmed/joint-2019-06-20-18-44-00-029__TO__joint-2019-06-20-18-50-00-101-106.csv,32.71902922407825,5
data/capture_converted_trimmed/joint-2019-06-19-07-36-00-013__TO__joint-2019-06-19-07-49-00-060-54.csv,32.76593357990972,1791
data/capture_converted_trimmed/joint-2019-06-20-17-12-00-006__TO__joint-2019-06-20-17-19-00-103-145.csv,32.76946891207419,949
data/capture_converted_trimmed/joint-2019-06-16-12-06-00-026__TO__joint-2019-06-16-12-20-00-022-226.csv,32.82543306687429,930
data/capture_converted_trimmed/joint-2019-06-14-17-46-00-000__TO__joint-2019-06-14-17-56-00-007-197.csv,32.871601006373886,264
data/capture_converted_trimmed/joint-2019-06-21-08-09-00-019__TO__joint-2019-06-21-08-17-00-143-80.csv,32.894911105507454,12
data/capture_converted_trimmed/joint-2019-06-21-12-39-00-023__TO__joint-2019-06-21-12-51-00-165-226.csv,32.94819357136592,301
data/capture_converted_trimmed/joint-2019-06-15-09-55-00-024__TO__joint-2019-06-15-09-59-00-016-18.csv,32.96422447098226,177
data/capture_converted_trimmed/joint-2019-06-20-18-24-00-004__TO__joint-2019-06-20-18-24-00-004-41.csv,33.06490627722893,60
data/capture_converted_trimmed/joint-2019-06-20-05-47-00-007__TO__joint-2019-06-20-05-48-00-047-249.csv,33.0649670152307,6
data/capture_converted_trimmed/joint-2019-06-21-12-39-00-023__TO__joint-2019-06-21-12-51-00-165-2.csv,33.07628992352349,157
data/capture_converted_trimmed/joint-2019-06-15-09-55-00-024__TO__joint-2019-06-15-09-59-00-016-29.csv,33.09566136544307,7
data/capture_converted_trimmed/joint-2019-06-16-10-42-00-022__TO__joint-2019-06-16-10-53-00-032-210.csv,33.15341035035103,164
data/capture_converted_trimmed/joint-2019-06-15-09-11-00-033__TO__joint-2019-06-15-09-19-00-076-132.csv,33.1618482273565,73
data/capture_converted_trimmed/joint-2019-06-14-19-47-00-034__TO__joint-2019-06-14-19-56-00-005-158.csv,33.31360680878044,268
data/capture_converted_trimmed/joint-2019-06-16-09-06-00-027__TO__joint-2019-06-16-09-20-00-037-210.csv,33.38821557947611,149
data/capture_converted_trimmed/joint-2019-06-21-10-31-00-003__TO__joint-2019-06-21-10-44-00-103-223.csv,33.429937647223284,1499
data/capture_converted_trimmed/joint-2019-06-21-07-42-00-012__TO__joint-2019-06-21-07-50-00-061-132.csv,33.72353394487762,204
data/capture_converted_trimmed/joint-2019-06-19-06-40-00-012__TO__joint-2019-06-19-06-45-00-000-83.csv,33.778117653568806,1299
data/capture_converted_trimmed/joint-2019-06-14-18-24-00-017__TO__joint-2019-06-14-18-34-00-117-210.csv,33.78484627087968,2124
data/capture_converted_trimmed/joint-2019-06-20-06-43-00-007__TO__joint-2019-06-20-06-59-00-043-187.csv,33.828829719560275,1652
data/capture_converted_trimmed/joint-2019-06-16-13-37-00-025__TO__joint-2019-06-16-13-45-00-019-18.csv,33.83084107488376,20
data/capture_converted_trimmed/joint-2019-06-20-17-35-00-034__TO__joint-2019-06-20-17-43-00-113-122.csv,33.941882429880366,2605
data/capture_converted_trimmed/joint-2019-06-16-10-00-00-056__TO__joint-2019-06-16-10-40-00-021-252.csv,33.97988030106195,937
data/capture_converted_trimmed/joint-2019-06-20-06-43-00-007__TO__joint-2019-06-20-06-59-00-043-44.csv,34.07186077667451,956
data/capture_converted_trimmed/joint-2019-06-15-09-29-00-009__TO__joint-2019-06-15-09-35-00-005-29.csv,34.16970738016931,226
data/capture_converted_trimmed/joint-2019-06-21-10-27-00-001__TO__joint-2019-06-21-10-28-00-130-184.csv,34.195395287538624,325
data/capture_converted_trimmed/joint-2019-06-21-05-59-00-026__TO__joint-2019-06-21-05-59-00-026-31.csv,34.34450509535753,5
data/capture_converted_trimmed/joint-2019-06-21-08-31-00-014__TO__joint-2019-06-21-08-41-00-049-236.csv,34.38311069879276,1652
data/capture_converted_trimmed/joint-2019-06-14-19-05-00-012__TO__joint-2019-06-14-19-10-00-019-55.csv,34.476240458028784,166
data/capture_converted_trimmed/joint-2019-06-21-06-41-00-014__TO__joint-2019-06-21-06-59-00-136-159.csv,34.50042537581415,5610
data/capture_converted_trimmed/joint-2019-06-16-10-00-00-056__TO__joint-2019-06-16-10-40-00-021-3.csv,34.676682978499365,23
data/capture_converted_trimmed/joint-2019-06-15-08-53-00-022__TO__joint-2019-06-15-08-54-00-016-132.csv,34.78857240027548,9
data/capture_converted_trimmed/joint-2019-06-20-06-43-00-007__TO__joint-2019-06-20-06-59-00-043-29.csv,34.79452618012415,8
data/capture_converted_trimmed/joint-2019-06-20-09-00-00-129__TO__joint-2019-06-20-09-02-00-129-28.csv,34.84232253872043,779
data/capture_converted_trimmed/joint-2019-06-20-07-33-00-001__TO__joint-2019-06-20-07-48-00-139-184.csv,34.8966755781782,4541
data/capture_converted_trimmed/joint-2019-06-20-20-51-00-015__TO__joint-2019-06-20-20-56-00-105-132.csv,34.931576597662186,9
data/capture_converted_trimmed/joint-2019-06-20-07-14-00-002__TO__joint-2019-06-20-07-21-00-122-145.csv,34.94229740722124,596
data/capture_converted_trimmed/joint-2019-06-19-09-00-00-055__TO__joint-2019-06-19-09-02-00-100-96.csv,34.97710542435027,522
data/capture_converted_trimmed/joint-2019-06-16-13-37-00-025__TO__joint-2019-06-16-13-45-00-019-184.csv,35.04131332423333,384
data/capture_converted_trimmed/joint-2019-06-14-19-05-00-012__TO__joint-2019-06-14-19-10-00-019-148.csv,35.060248343703165,191
data/capture_converted_trimmed/joint-2019-06-20-07-00-00-101__TO__joint-2019-06-20-07-09-00-033-187.csv,35.106347564525606,3062
data/capture_converted_trimmed/joint-2019-06-14-20-43-00-006__TO__joint-2019-06-14-20-47-00-002-2.csv,35.212953578030316,1008
data/capture_converted_trimmed/joint-2019-06-16-08-03-00-031__TO__joint-2019-06-16-08-25-00-030-106.csv,35.34525614819383,4
data/capture_converted_trimmed/joint-2019-06-14-21-07-00-026__TO__joint-2019-06-14-21-07-00-026-83.csv,35.445253452196965,22
data/capture_converted_trimmed/joint-2019-06-20-21-02-00-016__TO__joint-2019-06-20-21-06-00-023-213.csv,35.491107078330195,8
data/capture_converted_trimmed/joint-2019-06-19-11-07-00-015__TO__joint-2019-06-19-11-19-00-157-174.csv,35.55666045229886,1285
data/capture_converted_trimmed/joint-2019-06-14-18-24-00-017__TO__joint-2019-06-14-18-34-00-117-223.csv,35.59496678919301,238
data/capture_converted_trimmed/joint-2019-06-20-06-43-00-007__TO__joint-2019-06-20-06-59-00-043-210.csv,35.6876555360755,1247
data/capture_converted_trimmed/joint-2019-06-19-11-05-00-027__TO__joint-2019-06-19-11-05-00-027-54.csv,35.7228570132362,95
data/capture_converted_trimmed/joint-2019-06-16-12-06-00-026__TO__joint-2019-06-16-12-20-00-022-109.csv,35.79467223159933,42
data/capture_converted_trimmed/joint-2019-06-21-07-21-00-022__TO__joint-2019-06-21-07-33-00-054-119.csv,35.9423508203023,3690
data/capture_converted_trimmed/joint-2019-06-16-11-28-00-011__TO__joint-2019-06-16-11-46-00-111-197.csv,36.027849204664925,14
data/capture_converted_trimmed/joint-2019-06-14-20-07-00-013__TO__joint-2019-06-14-20-15-00-032-28.csv,36.06070556730585,355
data/capture_converted_trimmed/joint-2019-06-21-08-02-00-033__TO__joint-2019-06-21-08-04-00-028-249.csv,36.07890906316407,689
data/capture_converted_trimmed/joint-2019-06-20-08-51-00-014__TO__joint-2019-06-20-08-59-00-155-28.csv,36.09150747035973,3045
data/capture_converted_trimmed/joint-2019-06-14-18-37-00-030__TO__joint-2019-06-14-18-59-00-026-96.csv,36.16901025456329,24
