2019-06-06-10-51-03-612,15,-85.1395,278.318,1805.78,-61.6578,103.397,1889.16,-216.185,93.717,1906.77,-284.69,-140.377,2034.24,-345.759,-417.354,2023.27,95.4938,98.337,1887.13,171.877,-147.928,1983.4,231.489,-423.046,1947.11,-56.4618,-107.43,1953.42,-45.9513,-298.968,1974.89,-147.645,-330.69,2021.3,-323.888,-516.668,1645.29,-268.898,-608.741,1987.19,52.2327,-324.917,2031.71,-56.9909,-706.981,2018.68,-56.9909,-1084.86,2018.68,-335.582,-371.19,2025.1,221.554,-377.193,1953.16,-63.5479,180.08,1865.79
2019-06-06-10-51-03-944,15,-85.5062,278.276,1805.68,-61.9832,103.362,1889.15,-216.194,93.8381,1910.78,-285.861,-141.114,2035.77,-344.511,-416.281,2025.9,96.1846,98.1454,1887.53,172.094,-148.196,1983.67,231.598,-420.957,1947.4,-57.3762,-107.671,1953.38,-46.2848,-299.439,1975.58,-149.135,-330.014,2021.68,-150.194,-727.617,2021.58,-150.194,-1104.98,2021.58,53.5297,-324.356,2031.22,-51.7687,-708.151,2021.65,-25.424,-1091.37,2036.5,-334.736,-370.419,2027.55,221.681,-375.497,1953.44,-63.6586,180.102,1865.79
2019-06-06-10-51-04-270,15,-85.3784,278.325,1805.62,-62.2195,103.343,1889.17,-216.583,93.7122,1912.84,-286.574,-141.704,2036.45,-343.845,-414.751,2026.19,96.8477,98.0127,1887.88,172.401,-148.435,1983.58,232.029,-418.8,1947.67,-57.9286,-107.873,1953.45,-46.4879,-299.857,1975.99,-150.333,-329.847,2021.43,-151.029,-728.118,2020.94,-151.029,-1105.06,2020.94,54.723,-324.259,2030.29,-37.1422,-710.117,2043.19,-7.71121,-1090.56,2085.17,-334.3,-369.244,2027.9,222.091,-373.739,1953.65,-63.7792,180.121,1865.8
2019-06-06-10-51-04-601,15,-85.026,278.406,1805.59,-62.3301,103.327,1889.2,-217.131,93.4243,1913.69,-286.811,-142.422,2036.24,-343.627,-413.117,2024.96,97.5499,97.893,1888.17,172.829,-148.633,1983.35,232.718,-416.571,1947.9,-58.1875,-108.066,1953.55,-46.5881,-300.249,1976.17,-151.27,-329.989,2020.75,-151.73,-728.614,2020.08,-151.73,-1105.23,2020.08,55.8422,-324.269,2029.06,-4.50369,-704.359,2104.82,31.5747,-1072.29,2170.41,-334.158,-368.001,2026.84,222.736,-371.915,1953.81,-63.8351,180.133,1865.82
2019-06-06-10-51-04-918,15,-83.5003,278.641,1805.45,-62.3396,103.307,1889.2,-218.066,92.8259,1912.27,-286.707,-143.275,2034.54,-342.861,-412.048,2022.01,98.351,97.7554,1887.92,173.306,-148.757,1982.9,233.524,-414.677,1948.09,-58.2682,-108.259,1953.58,-46.6153,-300.755,1974.94,-151.808,-330.384,2019,-151.96,-729.268,2017.56,-151.96,-1105.61,2017.56,56.6848,-324.369,2026.75,37.5666,-680.631,2183.55,70.8712,-1033.92,2243.41,-333.502,-367.253,2024.1,223.488,-370.357,1953.89,-63.8181,180.138,1865.83
2019-06-06-10-51-05-256,15,-77.8346,275.629,1797.04,-61.4711,100.532,1882.36,-219.228,88.0509,1894.13,-285.807,-144.693,2023.74,-341.974,-414.625,2011.08,99.5491,92.4344,1872.45,173.893,-149.201,1979.24,235.629,-416.29,1947.39,-57.9408,-111.387,1946.62,-46.6501,-304.281,1965.73,-151.735,-332.021,2012.1,-151.442,-731.967,2006.51,-151.442,-1108.1,2006.51,56.536,-325.661,2019.48,72.7706,-639.539,2252.81,93.5854,-983.175,2294.68,-332.613,-369.637,2013.19,225.34,-371.776,1952.7,-62.7519,177.408,1859.05
2019-06-06-10-51-05-602,15,-71.0448,265.502,1776.28,-59.4857,92.4839,1865.53,-218.835,79.6232,1872.78,-284.965,-153.675,2000.14,-341.507,-425.913,1985.28,102.538,85.135,1855.65,176.477,-156.279,1961.66,239.394,-426.456,1941.57,-55.7772,-119.775,1929.41,-46.1066,-311.127,1945.11,-152.825,-337.777,1989.42,-153.607,-740.946,1971.27,-153.607,-1116.91,1971.27,58.4476,-331.455,1997.63,59.9154,-734.744,1980.32,59.9154,-1110.71,1980.32,-332.083,-380.539,1987.75,228.908,-381.429,1944.92,-60.83,169.425,1842.37
2019-06-06-10-51-05-933,15,-64.4882,251.456,1750.66,-56.6727,81.3986,1842.7,-216.525,71.1821,1856.27,-281.623,-165.532,1976.55,-340.611,-439.897,1961.36,105.277,74.3526,1839.86,180.104,-170.485,1935.48,242.377,-444.026,1921.7,-53.1927,-131.425,1906.59,-45.4259,-320.379,1920.79,-150.097,-353.929,1968.77,-147.591,-765.242,1955.11,-147.591,-1141.07,1955.11,57.8034,-348.678,1975.39,56.9257,-760.892,1960.31,56.9257,-1136.72,1960.31,-330.779,-394.169,1963.9,231.999,-398.439,1924,-57.9315,158.372,1819.59
2019-06-06-10-51-06-270,15,-59.762,238.845,1729.63,-53.7601,70.9676,1822.65,-213.48,65.4329,1846.19,-276.419,-175.104,1959.26,-338.203,-451.392,1948.91,108.668,65.8126,1828.06,183.101,-182.847,1912.85,242.951,-459.645,1904.28,-51.1248,-142.425,1887.58,-44.8377,-330.922,1901.12,-148.359,-366.882,1952,-147.184,-773.808,1942.7,-147.184,-1149.53,1942.7,57.7231,-361.473,1957.54,57.5835,-768.123,1947.54,57.5835,-1143.84,1947.54,-327.906,-405.345,1950.64,232.976,-413.514,1905.71,-54.7102,147.864,1799.25
2019-06-06-10-51-06-613,15,-56.1459,230.062,1716.95,-51.1373,63.5441,1809.66,-210.76,61.0237,1838.83,-271.166,-180.604,1951.16,-333.309,-458.922,1944.43,111.47,58.4908,1819.59,186.14,-190.606,1903.32,241.758,-470.213,1892.14,-49.7293,-150.663,1875.76,-44.4455,-339.615,1889.47,-145.573,-375.885,1945.93,-143.604,-779.143,1945.72,-143.604,-1154.78,1945.72,55.8165,-370.843,1950.53,54.174,-774.369,1949.77,54.174,-1150,1949.77,-322.952,-412.536,1945.55,232.49,-423.61,1894,-51.6435,140.355,1785.96
