2019-06-11-16-01-16-621,41,-343.617,355.589,2931.54,-349.795,195.959,3001.71,-483.674,169.663,2987.59,-546.252,-62.5219,3007.81,-596.595,-325.922,3005.57,-221.71,169.547,2973.97,-154.08,-45.9682,3051.49,-64.1344,-293.75,2996.49,-343.58,6.04118,3094.9,-340.145,-165.519,3106.88,-423.384,-242.113,3093.98,-416.187,-580.297,3005.78,-445.827,-925.098,3028.52,-253.106,-232.839,3096.12,-214.815,-573.433,3041.51,-149.515,-882.357,3176.94,-588.196,-282.021,3005.95,-81.2359,-252.933,3002.91,-351.924,260.653,2969.97,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2019-06-11-16-01-16-759,41,-280.644,366.927,2969.09,-294.645,206.223,3035.16,-423.364,172.436,3020.92,-488.716,-57.3631,3030.66,-579.451,-306.202,3024.43,-164.068,185.681,3025.52,-82.6576,-29.2952,3086.66,35.72,-265.131,3042.35,-287.789,13.1104,3122.58,-287.806,-159.048,3137.05,-372.215,-235.011,3132.75,-375.211,-570.781,3024.14,-436.504,-909.92,3030.64,-199.294,-223.396,3145.43,-155.237,-570.749,3117.16,-119.312,-886.251,3246.54,-564.32,-264.735,3025.47,15.0244,-225.985,3048.64,-296.981,271.869,3005.44,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2019-06-11-16-01-16-909,41,-214.9,374.451,3005.54,-232.216,212.683,3069.26,-367.719,188.286,3056.18,-466.493,-25.3701,3048.91,-625.794,-225.582,3030.87,-99.7218,194.964,3070,7.62877,-13.1316,3101.54,175.628,-210.646,3054.67,-225.552,16.6704,3151,-226.233,-155.63,3165.19,-316.6,-215.191,3162.12,-323.97,-553.331,3050.44,-387.811,-891.219,3057.04,-136.379,-213.639,3182.71,-123.161,-566.085,3160.63,-110.393,-891.958,3260.66,-599.211,-192.241,3033.87,147.288,-177.752,3062.2,-234.48,279.225,3041.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2019-06-11-16-01-17-055,41,-158.66,382.863,3044.91,-174.968,218.309,3103.37,-317.953,211.223,3093.52,-479.77,56.8631,3069.41,-698.116,-32.9384,3017.62,-40.1634,204.86,3112.53,106.461,23.5043,3105.3,323.972,-60.5394,3029.42,-171.933,19.0466,3179.39,-173.543,-153.094,3189.75,-267.276,-201.855,3183.82,-271.197,-546.145,3092,-303.185,-884.128,3118.93,-87.5916,-214.932,3210.25,-102.708,-568.604,3188.2,-115.943,-898.426,3273.31,-661.647,-18.1117,3026.25,287.634,-46.6271,3042.11,-176,285.723,3077.64,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2019-06-11-16-01-17-192,41,-121.74,393.818,3086.62,-135.25,225.093,3132.52,-285.08,236.964,3118.38,-491.645,166.918,3075.39,-727.095,185.291,2998.14,1.61651,210.871,3142.47,191.477,91,3098.62,418.539,113.911,2998.2,-137.887,22.7041,3203.08,-140.852,-149.192,3208.56,-235.963,-191.305,3198.9,-238.087,-545.212,3144.58,-242.6,-880.241,3202.05,-61.4303,-217.275,3227.79,-94.312,-574.207,3209.1,-131.531,-904.295,3289.93,-687.828,182.112,3011.02,380.752,110.018,3015.07,-134.37,293.252,3108.74,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2019-06-11-16-01-17-335,41,-106.282,405.361,3122.63,-115.512,233.494,3153.87,-266.047,254.167,3139.14,-490.047,251.509,3079.14,-677.762,380.777,2977.59,24.2302,222.319,3163.26,238.56,176.16,3093.63,430.444,289.883,2967.89,-124.352,28.6441,3219.23,-128.905,-143.111,3220.45,-223.116,-182.411,3211.87,-223.284,-543.951,3182.43,-208.363,-883.816,3233.33,-52.2477,-211.296,3232.46,-96.6266,-571.707,3212.2,-144.536,-905.327,3289.27,-646.522,359.157,2994.51,398.587,270.894,2988.98,-112.548,302.244,3131.93,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2019-06-11-16-01-17-474,41,-111.548,415.955,3146.82,-111.822,242.703,3168.17,-259.698,263.856,3154.14,-480.733,312.965,3075.56,-555.117,522.578,2969.74,28.0676,230.38,3172.82,244.781,248.482,3082.03,361.852,433.636,2941.15,-125.657,35.7489,3228.62,-131.389,-136.112,3227.04,-224.209,-175.375,3219.69,-218.992,-543.384,3199.97,-193.946,-888.224,3247.74,-52.6043,-199.307,3234.15,-102.259,-564.413,3213.76,-142.83,-905.073,3281.93,-542.736,487.669,2987.38,342.456,402.802,2964.72,-107.192,311.936,3147.95,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2019-06-11-16-01-17-614,41,-126.281,423.607,3160.21,-116.908,250.564,3178.9,-262.167,270.827,3166.84,-460.885,365.658,3066.27,-381.189,567.592,2975.54,23.5929,238.69,3183.22,232.635,294.982,3075.4,215.338,502.562,2939.92,-134.701,42.0897,3235.83,-141.118,-129.99,3230.99,-232.208,-170.792,3223.63,-219.626,-540.157,3206.41,-189.076,-887.201,3250.03,-58.5827,-186.096,3235.18,-103.33,-553.065,3218.44,-143.293,-897.995,3270.88,-394.359,533.961,2990.66,218.218,468.025,2962.55,-110.967,320.098,3159.92,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2019-06-11-16-01-17-751,41,-139.704,428.288,3165.98,-124.708,256.012,3187.8,-269.348,278.293,3177.66,-446.162,391.089,3053.03,-270.547,562.672,2980.65,18.9711,246.997,3188.62,221.635,309.729,3066.96,105.223,504.997,2943.32,-145.714,47.0869,3244.1,-151.406,-125.348,3233.6,-239.966,-167.901,3224.91,-221.511,-536.247,3207.28,-188.608,-883.819,3248.56,-66.3425,-175.129,3236.35,-104.234,-541.913,3219.23,-142.594,-888.485,3263.86,-299.71,534.068,2992.71,124.569,472.488,2963.96,-117.707,325.558,3169.07,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2019-06-11-16-01-17-892,41,-145.113,430.6,3161.57,-131.4,259.171,3194.07,-276.064,279.864,3182.71,-457.944,376.821,3053.23,-255.432,539.749,2966.23,14.9634,251.655,3189.54,211.612,285.824,3052.9,52.8454,471.326,2930.21,-153.381,49.6036,3250.11,-158.63,-123.374,3235.09,-244.872,-168.382,3224.92,-222.807,-538.377,3204.3,-189.925,-885.673,3246.76,-73.306,-171.633,3237.65,-105.849,-540.64,3215.88,-142.666,-887.14,3261.33,-289.141,512.601,2980.73,79.2769,440.434,2950.67,-124.094,328.757,3175.47,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2019-06-11-16-01-18-031,41,-142.181,428.767,3148.25,-136.032,260.196,3196.54,-279.96,273.732,3184.98,-487.264,321.668,3086.72,-318.783,471.515,2939.85,10.4795,250.851,3188.57,194.704,238.462,3038.54,33.3836,411.322,2893.77,-156.284,48.9939,3251.41,-162.533,-124.465,3235.81,-248.104,-170.796,3224.17,-223.503,-543.593,3196.5,-191.049,-890.317,3245.29,-77.4305,-173.605,3237.12,-108.316,-544.604,3198.2,-144.669,-888.178,3261.23,-346.694,446.561,2964.33,60.2399,382.537,2917.9,-129.33,329.991,3178.4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2019-06-11-16-01-18-169,41,-135.869,422.416,3132.36,-139.828,258.218,3194.17,-280.744,260.06,3185.05,-496.546,227.367,3141.64,-393.247,375.855,2952.52,2.36057,241.434,3182.44,171.981,175.6,3031.92,17.9987,325.386,2863.09,-156.769,44.4418,3246.94,-164.279,-129.193,3234.23,-251.173,-176.385,3222.36,-223.793,-550.72,3183,-191.403,-896.795,3245.17,-79.4976,-181.633,3233.79,-108.604,-549.747,3160.97,-146.597,-884.706,3260.51,-410.279,351.121,2984.04,43.6261,300.452,2891.23,-134.258,328.345,3176.85,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2019-06-11-16-01-18-306,41,-132.329,412.884,3114.97,-143.431,252.324,3185.01,-281.04,242.987,3180.49,-474.864,140.476,3209.1,-484.683,282.15,3005.61,-9.41241,224.668,3161.33,147.41,126.01,3010.14,-30.1858,234.092,2840.22,-156.434,35.3459,3235.76,-165.088,-138.237,3227.89,-252.624,-192.539,3218.61,-225.342,-570.084,3182.08,-190.115,-913.979,3253.26,-82.3681,-199.369,3219.87,-108.64,-550.637,3086.46,-138.481,-865.791,3234.8,-482.983,258.541,3039.53,-0.613665,216.084,2868.54,-139.194,322.779,3168.52,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2019-06-11-16-01-18-440,41,-133.507,400.808,3091.54,-147.205,237.898,3159.22,-285.086,226.99,3161.09,-425.337,87.2017,3270.85,-579.011,153.857,3142.23,-17.2638,205.239,3120.19,131.038,87.1753,2967.79,-82.4756,159.587,2831.13,-158.632,20.9973,3215.97,-166.228,-152.719,3211.26,-256.92,-205.822,3205.25,-228.806,-583.195,3182.08,-189.424,-923.204,3270.2,-82.0985,-213.334,3194.12,-108.011,-539.014,3007.94,-109.271,-854.894,3163.35,-553.732,142.454,3163.67,-46.9565,147.471,2853.9,-143.511,307.949,3140.9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2019-06-11-16-01-18-574,41,-135.922,384.474,3059.77,-149.763,217.531,3118.66,-284.14,211.023,3140.53,-367.88,71.2252,3311.98,-582.492,41.8664,3300.95,-15.7984,188.341,3074.56,114.734,63.9797,2909.97,-109.407,119.753,2778.01,-160.864,4.80155,3187.22,-166.76,-169.071,3182.85,-259.524,-220.488,3178.11,-233.51,-595.789,3177.51,-190.543,-927.746,3286.57,-80.0532,-223.171,3156.83,-106.53,-536.241,2949.25,-51.0783,-861.769,3052.28,-546.849,46.2855,3302.79,-72.0784,110.436,2800,-146.17,286.411,3096.45,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2019-06-11-16-01-18-713,41,-136.011,365.662,3020.05,-143.73,196.752,3067.6,-271.86,191.4,3103.39,-314.933,77.8813,3315.13,-518.143,-17.9276,3409.42,-7.86825,171.207,3015.67,104.824,49.5327,2836.94,-79.6742,97.5745,2661.3,-154.707,-9.98924,3147.48,-158.595,-183.931,3141.8,-253.786,-226.666,3138.96,-232.001,-602.641,3155.9,-196.03,-926.412,3291.91,-71.3625,-230.104,3108.09,-94.3541,-547.22,2903.29,0.0219179,-878.198,2925.88,-484.091,-2.21992,3393.7,-49.0083,89.5503,2690.57,-140.143,264.29,3041.47,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2019-06-11-16-01-18-847,41,-122.096,349.957,2969.93,-121.95,180.754,3005.77,-239.323,177.414,3061.31,-213.754,-72.3161,3033.19,-213.754,-383.882,3033.19,14.4748,160.723,2939.23,94.3381,25.3519,2754.59,-24.411,65.0139,2534.06,-132.282,-21.6856,3090.31,-134.109,-195.608,3083.61,-228.971,-233.451,3085.95,-218.671,-609.443,3115.76,-204.042,-918.86,3284.46,-50.0215,-232.855,3039.8,-63.2751,-564.009,2859.79,36.3878,-900.938,2870.04,-213.754,-293.542,3033.19,-4.77326,58.3936,2570.82,-118.531,247.717,2977.79,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,0,2,2
2019-06-11-16-01-18-985,41,-88.7477,339.24,2906.73,-83.5213,170.274,2933.97,-190.569,173.559,3006.48,-155.435,-68.111,2969.81,-155.435,-379.665,2969.81,40.1434,144.227,2851.99,76.9582,41.4612,2640.94,24.3722,18.6599,2396.28,-92.6749,-29.591,3017.5,-94.3572,-202.898,3011.47,-186.849,-234.729,3023.05,-197.409,-607.611,3066.26,-209.544,-910.963,3249.76,-10.8134,-232.181,2967.47,-23.7497,-576.838,2821.27,59.2806,-918.889,2852.65,-155.435,-289.312,2969.81,33.0279,22.5137,2437.06,-80.4482,237.357,2905.95,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,0,2,2
2019-06-11-16-01-19-121,41,-43.2393,333.94,2837.88,-34.6274,165.543,2858.05,-121.027,178.731,2954.38,-72.5497,-57.0114,2923.08,-72.5497,-368.602,2923.08,75.7184,129.376,2770.1,93.3327,32.6649,2549.75,110.433,-283.793,2499.1,-41.4492,-32.731,2937,-44.2,-205.018,2933.41,-131.828,-232.974,2958.57,-178.09,-593.983,3021.29,-209.17,-894.593,3209.04,38.6316,-232.848,2893.31,15.1806,-586.636,2793.51,70.7086,-930.262,2852.64,-72.5497,-278.226,2923.08,110.433,-194.877,2499.1,-32.3022,233.168,2831.15,2,2,2,0,0,2,2,0,2,2,2,2,2,2,2,2,0,0,2
2019-06-11-16-01-19-260,41,3.06291,332.259,2772.04,14.3091,162.966,2789.69,-49.6672,160.86,2894.31,-4.7335,-96.0485,2857.32,-4.7335,-407.715,2857.32,93.3148,116.653,2685.73,105.312,-16.9337,2487.36,115.009,-367.098,2461.07,12.2701,-36.6672,2862.78,6.10695,-207.066,2866.21,-73.0272,-229.721,2911.73,-157.81,-576.323,2979.69,-201.595,-866.133,3179.05,88.1604,-244.575,2841.76,40.1067,-597.288,2770.45,78.0045,-935.399,2861.07,-4.7335,-317.307,2857.32,115.009,-277.859,2461.07,15.0103,231.35,2764.67,2,2,2,0,0,2,2,0,2,2,2,2,2,2,2,2,0,0,2
2019-06-11-16-01-19-397,41,39.8929,328.285,2723.06,54.7906,158.359,2737.45,8.26873,141.268,2843.31,39.7627,-114.976,2815.77,39.7627,-426.75,2815.77,117.405,107.177,2625.55,110.341,-66.3833,2464.72,112.905,-411.839,2467.96,57.8508,-42.8149,2807.18,48.8273,-210.233,2822.7,-22.1708,-229.001,2882.39,-109.905,-572.758,2953.55,-155.131,-858.999,3154.37,124.735,-259.673,2819.04,55.2284,-605.46,2741.41,84.6319,-929.563,2870.81,39.7627,-336.303,2815.77,112.905,-322.326,2467.96,53.7519,227.189,2713.59,2,2,2,0,0,2,2,0,2,2,2,2,2,2,2,2,0,0,2
2019-06-11-16-01-19-529,41,66.8966,320.57,2698.02,85.27,151.941,2705.1,51.9896,132.438,2813.98,72.5107,-113.601,2804.4,72.5107,-425.51,2804.4,143.594,96.7974,2593.1,130.925,-102.908,2461.69,147.068,-434.688,2473.64,91.3984,-48.9429,2777.85,82.0878,-215.308,2803.65,18.1976,-232.883,2870.7,-53.1879,-582.419,2920.03,-46.7445,-868.468,3117.21,151.518,-272.11,2806.18,70.4002,-615.285,2728.59,86.9127,-937.497,2865.36,72.5107,-335.017,2804.4,147.068,-344.943,2473.64,83.1864,220.451,2680.29,2,2,2,0,0,2,2,0,2,2,2,2,2,2,2,2,0,0,2
2019-06-11-16-01-19-663,41,88.8948,307.431,2701.01,108.145,146.205,2694.96,75.5468,132.465,2804.89,81.251,-106.977,2809.13,81.251,-419.039,2809.13,168.667,82.4504,2589.8,164.731,-137.156,2490.55,190.447,-467.692,2522.8,115.254,-49.2576,2782.35,111.326,-216.831,2809.58,46.0505,-229.755,2878.49,6.64519,-585.506,2892.3,108.168,-856.614,3066.29,191.49,-259.649,2811.42,80.5841,-592.579,2729.05,88.6367,-920.825,2845.95,81.251,-328.497,2809.13,190.447,-377.748,2522.8,105.734,212.62,2665.27,2,2,2,0,0,2,2,0,2,2,2,2,2,2,2,2,0,0,2
2019-06-11-16-01-19-798,41,110.916,297.904,2732.44,129.791,142.881,2722.31,88.7368,138.407,2831.04,89.4342,-97.6627,2860.59,89.4342,-409.895,2860.59,215.086,79.5402,2653.59,200.67,-143.527,2556.94,134.499,38.4082,2402.84,135.033,-45.335,2826.14,138.926,-214.873,2848.12,69.8816,-226.224,2916.62,79.5941,-575.766,2863.36,170.774,-842.671,3056.47,228.262,-243.999,2850.66,105.011,-569.565,2754.44,86.3723,-904.635,2834.55,89.4342,-319.3,2860.59,137.938,22.9685,2437.58,128.022,206.618,2687.15,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,0,2,2
2019-06-11-16-01-19-940,41,132.328,292.67,2793.51,151.139,142.228,2781.9,82.4236,145.292,2878.97,-120.69,57.4018,3220.96,21.839,-266.787,3133.2,253.176,81.9917,2741.28,252.632,-133.561,2628.77,271.525,-122.33,2430.99,158.558,-38.6436,2899.89,168.633,-209.969,2915.13,96.8669,-226.352,2982.43,145.669,-556.909,2862.38,205.718,-830.344,3059.93,262.978,-233.108,2906.51,130.855,-551.775,2796.83,87.9099,-890.338,2835.25,21.839,-176.135,3133.2,264.863,-117.933,2465.61,148.636,203.321,2742.05,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0,2,2
2019-06-11-16-01-19-940,70,-873.979,421.527,2742.97,-872.478,228.478,2792.76,-1040.98,205.976,2805.33,-1121.15,-53.6411,2845.59,-1212.89,-319.387,2754.83,-711.9,224.565,2832.99,-622.925,-20.9793,2918.08,-449.468,-256.76,2958.01,-857.257,-14.7581,2868.11,-848.992,-194.549,2868.35,-952.069,-267.777,2873.12,-903.585,-658.246,2786.1,-892.149,-922.207,3100.83,-740.331,-254.597,2889.19,-817.585,-639.337,2797.56,-874.058,-997.783,2990.4,-1197.6,-275.096,2769.96,-478.377,-217.463,2951.35,-877.325,305.931,2768.77,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2019-06-11-16-01-20-082,41,151.85,299.677,2872.69,173.617,144.264,2874.71,95.5919,160.836,2975.75,-24.41,32.8268,3215.01,22.8925,-295.398,3220.07,286.954,97.9643,2810.32,317,-121.457,2712.11,377.326,-210.32,2501.45,188.04,-37.1639,2992.71,201.603,-209.97,2997.65,126.962,-226.888,3060.98,178.148,-555.721,2919.19,222.85,-847.03,3094.15,291.963,-225.125,2967.93,164.466,-542.78,2848.17,100.413,-880.954,2866.53,22.8925,-204.687,3220.07,365.892,-193.634,2535.5,168.763,205.446,2834.91,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0,2,2
2019-06-11-16-01-20-082,70,-870.786,424.734,2751.72,-869.218,232.208,2803.16,-1037.25,209.22,2816.95,-1118.5,-50.5338,2856.11,-1208.58,-316.895,2765.5,-709.052,227.829,2842.45,-619.392,-16.731,2930.42,-444.254,-250.509,2973.76,-853.276,-9.52547,2881.74,-844.608,-189.331,2882.87,-947.696,-260.77,2887.86,-893.939,-650.873,2802.88,-896.095,-928.668,3098.93,-735.876,-247.547,2902.95,-812.458,-630.269,2804.37,-869.238,-993.563,2984.58,-1193.57,-272.501,2780.6,-473.443,-211.543,2966.54,-874.305,309.275,2778.1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2019-06-11-16-01-20-225,41,174.24,312.625,2941.1,196.76,151.601,2966.88,101.567,178.044,3067.25,23.6753,10.455,3240.6,33.5133,-315.418,3268.3,305.896,119.918,2870.67,377.105,-95.2398,2780.35,461.556,-246.152,2581.53,222.619,-32.4899,3076.12,235.96,-204.855,3074.27,154.033,-228.743,3122.71,182.055,-570.505,3009.26,212.661,-890.071,3112.17,314.187,-218.147,3019.72,199.67,-538.651,2893.91,144.875,-877.738,2925.09,33.5133,-224.646,3268.3,447.111,-221.06,2613.05,188.003,213.995,2929.87,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0,2,2
2019-06-11-16-01-20-225,70,-858.429,434.216,2785.41,-855.715,244.025,2844.08,-1021.34,216.106,2857.1,-1103.72,-43.2089,2897.7,-1192.93,-309.192,2808.4,-695.281,239.255,2878.96,-604.324,1.18507,2980.59,-426.999,-229.033,3027.04,-838.061,8.01762,2932.56,-827.798,-171.572,2936.67,-929.174,-241.307,2943.43,-875.689,-635.482,2886.27,-871.416,-954.793,3100.02,-718.717,-224.458,2953.57,-786.484,-607.498,2849.83,-833.847,-984.595,2979.7,-1178.06,-264.859,2823.29,-456.553,-190.659,3019.3,-861.397,319.752,2815.61,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2019-06-11-16-01-20-372,41,202.365,325.539,2989.27,219.62,162.053,3037.69,113.226,183.384,3134.77,50.3643,-8.64747,3270.1,-300.53,-134.942,3407.64,323.626,144.286,2923.58,414.038,-64.8478,2828.75,524.34,-242.503,2649.24,255.989,-25.6018,3134.01,265.618,-197.116,3128.41,177.648,-226.657,3158.23,186.746,-577.86,3072.43,230.311,-910.873,3122.78,334.803,-212.729,3060.36,239.342,-536.594,2927.37,228.386,-873.694,2981.61,-268.488,-108.613,3391.04,506.002,-213.547,2677.81,207.212,226.098,3004.85,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
