2019-06-11-17-11-00-868,93,-791.725,188.912,2048.28,-788.417,-8.0323,2074.27,-922.137,0.552353,2134.11,-1030.4,-231.277,2240.37,-1030.4,-583.633,2240.37,-654.912,-36.6238,2039.77,-536.91,-282.731,2087.35,-447.406,-558.788,2010.84,-778.81,-234.392,2164,-766.445,-433.826,2163.14,-867.62,-478.496,2222.06,-650.075,-610.73,1901.46,-850.949,-554.064,2225.08,-645.216,-452.093,2183.26,-645.216,-861.478,2183.26,-645.216,-1246.57,2183.26,-1030.4,-481.377,2240.37,-462.323,-512.778,2023.59,-791.67,68.6212,2043.88,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,0,0,2,2
2019-06-11-17-11-01-009,93,-782.93,191.105,2052.44,-781.373,-5.60351,2080.56,-914.913,1.81875,2139.98,-1023.13,-229.035,2248.48,-985.594,-569.853,2289.01,-647.263,-33.3078,2046.72,-531.077,-280.499,2093.09,-439.151,-554.82,2013.78,-771.115,-231.287,2171.13,-758.43,-430.714,2170.59,-861.994,-468.835,2226.06,-833.473,-829.346,2246.06,-833.473,-1214.43,2246.06,-637.115,-446.415,2188.74,-595.878,-826.901,2216.15,-595.878,-1211.99,2216.15,-985.594,-467.597,2289.01,-454.474,-509.102,2026.99,-784.851,70.9118,2049.86,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,0,0,2,2
2019-06-11-17-11-01-149,93,-738.554,198.658,2073.47,-744.598,3.53564,2109.09,-872.676,5.30219,2170.85,-969.346,-224.7,2290.62,-856.781,-567.691,2372.76,-607.892,-18.7983,2081.1,-488.981,-266.214,2118.22,-397.294,-537.633,2029.87,-732.879,-219.673,2202.14,-719.583,-419.101,2205.41,-822.785,-456.668,2257.62,-742.225,-840.825,2319.12,-742.225,-1225.91,2319.12,-600.912,-434.801,2228.23,-525.484,-819.54,2305.21,-525.484,-1204.63,2305.21,-856.781,-465.435,2372.76,-412.574,-492.406,2044.59,-748.589,79.6235,2077.35,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,0,0,2,2
2019-06-11-17-11-01-284,93,-641.377,208.851,2118.25,-655.566,16.3822,2167.01,-778.068,8.40011,2225.13,-853.133,-222.326,2356.5,-724.722,-572.489,2422.64,-515.563,-1.38278,2139.18,-390.177,-247.005,2160.46,-294.123,-512.126,2058.77,-644.069,-202.76,2263.22,-631.944,-402.031,2274.5,-734.073,-444.044,2314.91,-636.156,-840.549,2373.47,-636.156,-1225.64,2373.47,-516.166,-420.522,2299.69,-421.12,-814.509,2372.72,-421.12,-1199.6,2372.72,-724.722,-470.233,2422.64,-310.135,-467.955,2075.72,-659.504,91.8941,2133.82,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,0,0,2,2
2019-06-11-17-11-01-424,93,-516.911,217.074,2174.1,-532.308,26.8763,2236.01,-659.412,17.748,2284.41,-721.807,-215.202,2414.43,-623.472,-561.552,2452.85,-392.58,3.66397,2204.28,-261.664,-237.552,2212.92,-141.542,-489.174,2105.03,-525.238,-187.717,2335.05,-517.572,-386.476,2355.11,-621.655,-426.83,2384.47,-533.352,-822.766,2435.9,-533.352,-1207.85,2435.9,-403.515,-407.754,2377.47,-313.972,-808.228,2433.35,-313.972,-1193.31,2433.35,-623.472,-459.296,2452.85,-161.565,-447.244,2123.01,-534.731,101.801,2201.39,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,0,0,2,2
2019-06-11-17-11-01-562,93,-402.744,223.517,2235.36,-412.601,33.8646,2303,-550.212,34.3813,2340.83,-622.411,-198.454,2462.7,-734.829,-435.207,2498.97,-278.819,-3.12232,2271.65,-140.178,-238.185,2284.1,15.8946,-463.03,2167.51,-413.35,-176.446,2404.15,-412.487,-374.76,2428.63,-522.502,-404.783,2447.73,-462.439,-798.951,2485.85,-462.439,-1184.03,2485.85,-299.408,-402.199,2442.36,-234.956,-810.611,2479.19,-234.956,-1195.69,2479.19,-707.199,-393.547,2497.24,-10.1218,-425.562,2186.94,-412.294,108.224,2267.21,2,2,2,2,2,2,2,2,2,2,2,0,0,2,0,0,2,2,2
2019-06-11-17-11-01-714,93,-319.538,229.976,2303.43,-325.541,38.8813,2367.61,-471.703,50.1495,2399.89,-563.016,-179.188,2513.54,-731.018,-431.883,2504.88,-193.762,-4.52322,2350.81,-57.7816,-238.615,2380.34,141.437,-425.923,2266.8,-334.037,-170.019,2465.89,-338.501,-368.516,2487.12,-453.651,-385.831,2495.84,-424.11,-784.652,2519.32,-424.11,-1169.73,2519.32,-224.633,-394.999,2494.5,-190.664,-801.131,2519.86,-190.664,-1186.21,2519.86,-703.356,-390.25,2503.65,108.248,-394.677,2285.72,-322.501,113.467,2332.54,2,2,2,2,2,2,2,2,2,2,2,0,0,2,0,0,2,2,2
2019-06-11-17-11-01-851,93,-269.005,242.301,2385.23,-278.355,48.7324,2440.9,-430.479,66.0178,2474.06,-534.147,-163.769,2576.56,-721.104,-422.522,2531.72,-144.331,12.7634,2451.29,-22.3523,-226.672,2494.93,209.056,-399.862,2436.5,-288.137,-162.687,2528.84,-294.73,-361.686,2537.49,-412.433,-359.986,2552.58,-611.417,-634.516,2008.09,-298.471,-1121.83,2541.24,-177.969,-366.397,2551.96,-281.924,-699.052,2416.68,-281.924,-1084.1,2416.68,-693.504,-380.989,2532.68,170.479,-370.89,2446.24,-274.859,124.75,2409.31,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2
2019-06-11-17-11-01-987,93,-249.631,257.92,2478.79,-264.039,62.9961,2528.36,-418.783,76.0274,2559.4,-525.397,-157.573,2651.58,-712.544,-411.343,2587.51,-127.789,32.3961,2541.9,-13.9632,-204.455,2612.81,228.459,-376.549,2575.8,-267.443,-151.828,2603.51,-272.141,-350.925,2598.71,-386.025,-340.627,2631.23,-382.755,-744.95,2682,-382.755,-1129.94,2682,-160.441,-348.713,2633.35,-274.486,-702.521,2436.6,-220.722,-724.064,2920.94,-684.797,-370.332,2592.4,188.025,-347.835,2581.97,-262.824,140.685,2501.21,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2
2019-06-11-17-11-02-127,93,-253.67,272.078,2576.86,-267.964,77.3514,2627.27,-423.024,82.1824,2657.81,-527.688,-157.84,2735.28,-707.51,-406.145,2663.02,-130.748,52.0876,2638.27,-11.8505,-179.858,2718.9,229.809,-357.331,2689.92,-261.036,-138.805,2695.11,-262.003,-337.932,2682.54,-369.662,-330.535,2729.56,-369.65,-741.496,2793.67,-369.65,-1126.4,2793.67,-153.099,-334.828,2725.08,-264.865,-686.937,2472.75,-218.048,-775.682,2882.02,-679.96,-365.519,2671.6,189.51,-327.767,2694.75,-270.49,155.884,2602.64,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2
